,date,omega_EURUSD,alpha_EURUSD,beta_EURUSD,nu_EURUSD,persist_EURUSD,omega_GLD,alpha_GLD,beta_GLD,nu_GLD,persist_GLD,omega_IEF,alpha_IEF,beta_IEF,nu_IEF,persist_IEF,omega_SPY,alpha_SPY,beta_SPY,nu_SPY,persist_SPY,omega_VIX_ret,alpha_VIX_ret,beta_VIX_ret,nu_VIX_ret,persist_VIX_ret,omega_DGS10_chg,alpha_DGS10_chg,beta_DGS10_chg,nu_DGS10_chg,persist_DGS10_chg
12,2011-05-31,3.2329053141923447e-06,0.032769134682072557,0.9250817534076659,4.274340446017633,0.9578508880897384,1.2614950080478182e-06,0.042165273747924906,0.9503206568750886,5.598752729027573,0.9924859306230135,3.1990320012060194e-07,0.048566381748383104,0.9405028947149435,16.590193774029682,0.9890692764633267,1.7093143506307446e-06,0.11136488103701504,0.8885351189629851,5.299190282459988,0.9999000000000001,0.000320987690939158,0.14781087311784769,0.8011673294817548,4.3908781023326435,0.9489782025996025,5.805350142112556e-09,0.057606899892469726,0.9323903141253477,11.113365935454697,0.9899972140178174
13,2011-08-10,1.5206012840321238e-06,0.0073315878406768455,0.9678078373339,5.2219914246484755,0.9751394251745769,1.0850876438946518e-06,0.02126947744006855,0.9681082446808182,5.754218044240714,0.9893777221208868,4.524293447156482e-07,0.05254738090561174,0.9332184821297222,15.93625962215587,0.985765863035334,2.279016414077162e-06,0.119429034309457,0.8804709656905431,4.94523671690486,0.9999,0.0003534295344132081,0.18149019045921624,0.7804037445108443,4.13605810576986,0.9618939349700605,1.0361065486820328e-08,0.07205293950902819,0.9130978499623796,10.511962828725254,0.9851507894714078
14,2011-10-20,3.8212778356861605e-06,0.0250998715392993,0.912415404810735,6.69525208585961,0.9375152763500343,2.141875347549312e-06,0.0520544237491116,0.934083881809056,5.8287900323313675,0.9861383055581676,5.611119337668189e-07,0.055176858491588425,0.9253690064888355,19.420799187093763,0.9805458649804238,2.0330440779453734e-06,0.11141238559195646,0.8858829726097398,5.507624107271229,0.9972953582016962,0.0004145885459497764,0.1757727427070268,0.7564723489570904,4.593777737262568,0.9322450916641172,9.257648925184021e-09,0.05937151027096741,0.9235520264217343,14.177307256349113,0.9829235366927017
15,2012-01-03,8.660818613182379e-07,0.028929352629326544,0.954955584498337,20.58578833305528,0.9838849371276635,2.295801173134808e-06,0.053284599336465066,0.9310563755009635,6.414946044705473,0.9843409748374286,6.797946299107432e-07,0.058121356827776846,0.9168200358672207,20.981706221608576,0.9749413926949976,1.7899216263191534e-06,0.09819692580122322,0.8983011497500876,5.423513411570628,0.9964980755513108,0.0003761137392464711,0.14944588584387258,0.784956452039256,4.511707101349749,0.9344023378831285,1.0893739021073976e-08,0.05814787204154327,0.9194953068459962,14.214435227187296,0.9776431788875395
16,2012-03-15,1.0287319637792589e-06,0.030501228544113055,0.9494325644103598,52.53641414711098,0.9799337929544729,3.233432539587525e-06,0.055689374472020756,0.9232001502875485,5.313934258532756,0.9788895247595693,1.0639801505091988e-06,0.07690814912905664,0.8807876541705204,323.4596643357582,0.957695803299577,2.2928878233225392e-06,0.11442933577439608,0.8785083832420792,5.221967790185204,0.9929377190164753,0.0004000104894277257,0.1614990277721757,0.7693715437716052,4.503926253581014,0.930870571543781,1.7958612219453343e-08,0.07562629319823137,0.8842657021618449,153.94778462864616,0.9598919953600762
17,2012-05-25,9.739074620025378e-07,0.03451031016761198,0.9454547090327362,32.39578195762832,0.9799650192003482,3.8232480378777105e-06,0.0577974559583335,0.9163639704714595,5.007923666431769,0.974161426429793,8.127409486892912e-07,0.0773447122500256,0.8865787380302192,130.11290358071588,0.9639234502802448,2.789842267150856e-06,0.11728985684344045,0.8733283261127158,4.987411435311988,0.9906181829561562,0.00040500646275972807,0.16199693007049343,0.7704932658903326,4.540025070215698,0.932490195960826,1.1537500686919914e-08,0.06698915771349925,0.9029542461661915,104.44030214765229,0.9699434038796907
18,2012-08-07,6.955357926233971e-07,0.02391190104628456,0.962950866267023,27.96474616691933,0.9868627673133076,3.9961203841829955e-06,0.0600835531325457,0.9139151343374672,4.713613192258561,0.9739986874700128,1.0897784922576107e-06,0.08471263671743064,0.8644800799668809,232.45302091291666,0.9491927166843116,2.825904100421719e-06,0.11658006743174064,0.8701274775182637,5.772155597349663,0.9867075449500043,0.00043581690744985354,0.15625482768391838,0.7714277916338382,4.846197039921515,0.9276826193177566,1.5389476453616808e-08,0.07080576316119708,0.8878825037020347,36.25490749884357,0.9586882668632317
19,2012-10-17,7.714393498112766e-07,0.026371690964588215,0.9582666070673885,22.98013937410328,0.9846382980319768,2.9509372951007083e-06,0.06267226196567662,0.9193248456947043,4.336883643827205,0.981997107660381,9.197421760325973e-07,0.08143760028344665,0.8752213367518568,135.60082777572063,0.9566589370353034,2.6889841999165193e-06,0.11973850994783179,0.8667907085991532,5.269581961894267,0.9865292185469849,0.0004338360005104752,0.13706249605258475,0.7845843559552963,5.225402541539953,0.9216468520078811,1.210342976435671e-08,0.07147804133102924,0.8944671283476452,23.821834019823342,0.9659451696786744
20,2013-01-02,1.2817241148349064e-07,0.03383526471489622,0.9633919752692854,18.576691773288765,0.9972272399841816,2.7013268847595683e-06,0.0605833715843262,0.9212590747786381,4.297974996391832,0.9818424463629644,7.04539816435417e-07,0.0816699557324036,0.884313695866784,148.7042861592958,0.9659836515991875,2.7829905373441115e-06,0.11867980634867287,0.8680362780615998,5.234839743204141,0.9867160844102727,0.00041142875307019147,0.13802413525781973,0.7919995683543959,5.398895162052882,0.9300237036122156,8.468200396677322e-09,0.07052948337050957,0.9054275970537122,19.715742825357754,0.9759570804242218
21,2013-03-15,2.668753404032517e-07,0.028135960845111843,0.9659346319705167,13.97806928268153,0.9940705928156285,2.7947506126751516e-06,0.06712832922098316,0.914076450868193,4.280308874647396,0.9812047800891761,4.814922887704026e-07,0.07519250777693894,0.9007329037543578,156.0133899744421,0.9759254115312967,2.825104577803723e-06,0.1254683877423357,0.8655552103069906,4.572741678308929,0.9910235980493263,0.000693610486040292,0.16616045194363122,0.7145606348512334,5.177763164310347,0.8807210867948647,5.184503241835632e-09,0.06510469770508022,0.9193399650273929,21.804647001957346,0.9844446627324731
22,2013-05-28,1.7291856751562697e-07,0.02196348029547883,0.9735371251559003,13.214046415839128,0.9955006054513791,3.564982668470107e-06,0.07665714911202773,0.9020301499831217,4.074402180502166,0.9786872990951494,4.905578625268618e-07,0.07616547575017832,0.8978145933456602,128.54453427893168,0.9739800690958385,2.6556582019430197e-06,0.0997671740222357,0.8799788667516627,4.962781267937785,0.9797460407738984,0.0010992068568138045,0.16829366435310603,0.6200271884590537,4.837650301708148,0.7883208528121597,6.588115911110465e-09,0.05,0.9299999999999999,12.0,0.98
23,2013-08-07,3.841685189384012e-07,0.02763445067089046,0.9638704419683033,11.283856824319475,0.9915048926391937,2.8058449695950003e-06,0.06386608484906073,0.9243646004429662,3.7722614818000784,0.988230685292027,3.347055650825694e-07,0.061376808157476724,0.9220397941281826,22.09401228110511,0.9834166022856593,3.7425419084216307e-06,0.13824292286609333,0.8322394608515821,5.569712198632398,0.9704823837176754,0.001174699300058409,0.18610211162290216,0.5920759204375949,4.7979131898411564,0.7781780320604971,6.672478312187827e-09,0.05102933788147187,0.9281189546612064,12.000008234125517,0.9791482925426783
24,2013-10-17,4.1949046259945835e-13,7.809370981690838e-10,0.9986345383201584,10.586013876514123,0.9986345391010955,1.813905160432659e-06,0.04875550796315144,0.9424444283508341,3.9753995829820807,0.9911999363139855,2.7460059321107205e-07,0.05223638276894401,0.9324000991330301,17.143379238437312,0.9846364819019742,3.989814514576446e-06,0.14389117139055535,0.824107870480697,6.00457735565259,0.9679990418712523,0.0011465409867888385,0.19324101700177482,0.6036289177545978,4.789356126791213,0.7968699347563726,6.460961292917419e-09,0.0498467629881373,0.927149860751573,11.999818632540363,0.9769966237397103
25,2013-12-30,3.8671354146900453e-13,7.79948550189147e-18,0.9983431782166897,8.97948977283552,0.9983431782166897,1.942706535220754e-06,0.04889614218269591,0.9424997227537695,3.94950383456421,0.9913958649364654,2.947771388992314e-07,0.048661792053842544,0.9334580372228006,17.016194202116292,0.9821198292766432,3.6275380986423025e-06,0.1244888399245068,0.8413108152671676,6.324441552084278,0.9657996551916743,0.001399860970417957,0.19253408571921432,0.5509507615520238,4.526553021491201,0.7434848472712381,5.757218133332726e-09,0.05,0.9299999999999999,12.0,0.98
26,2014-03-13,3.6435643393714336e-13,0.02114638945038056,0.9777356574978047,7.2526873216166505,0.9988820469481853,2.000690364377392e-06,0.04864132806064826,0.9410796711586725,4.189628314403492,0.9897209992193208,3.075643073356501e-07,0.048530553267221964,0.9333727838468836,16.69429108010867,0.9819033371141056,3.3294058708369267e-06,0.11902615704153456,0.8478105391126725,6.468148296016559,0.966836696154207,0.0015648770646693193,0.19209604135974306,0.5115536254217142,4.64105051701057,0.7036496667814574,3.974270188859755e-09,0.042518979635777436,0.942937444761488,12.463569102367957,0.9854564243972654
27,2014-05-23,4.9589038035171126e-12,7.806590514868294e-10,0.9978010067324989,8.614948427163482,0.997801007513158,1.761458325583311e-06,0.0501282557126339,0.9415108905747319,4.13546666030253,0.9916391462873658,1.454804642613839e-07,0.036364539435949875,0.9532173306504171,13.664526512218664,0.989581870086367,3.488530876937691e-06,0.12101456026014702,0.8417704449705186,6.753071414606563,0.9627850052306656,0.0015297070131605095,0.2079654670971591,0.5084840034559773,4.523064573435272,0.7164494705531365,5.340417787451446e-09,0.04916219826207773,0.9297319149670596,11.999811624785231,0.9788941132291373
28,2014-08-05,2.998316352624397e-13,0.015804501998443216,0.9808460286399849,7.422911265113705,0.9966505306384281,5.459829845141547e-07,0.020072567683606463,0.9728371188362069,4.2287775745219145,0.9929096865198134,1.7113468227880178e-07,0.01900279759426136,0.9660274103478953,13.509596961556417,0.9850302079421567,2.473081588275953e-06,0.08966875305900007,0.8745065908915186,6.851108324749162,0.9641753439505187,0.0016592334200932566,0.20754180614114182,0.4705809986606606,4.439464682756735,0.6781228048018024,5.23917380675563e-09,0.041158177300162156,0.9350285759100281,11.998490011258948,0.9761867532101902
29,2014-10-15,6.162818180927959e-08,0.032387966079808386,0.9645876279285965,5.787095258071233,0.996975594008405,3.6852829842771225e-07,0.019907821147573775,0.9753196715257385,4.0105351897624,0.9952274926733122,2.436509607255824e-07,0.02099176029100347,0.9578157228793845,12.032862643547874,0.978807483170388,4.451151465625104e-06,0.12660186903464102,0.8073691741641439,6.254964334781731,0.9339710431987849,0.001926217907274788,0.2846946066688471,0.3435881124785002,4.477682931331281,0.6282827191473472,4.242210091638516e-09,0.010000032378863074,0.9699971214868096,10.478688710845095,0.9799971538656727
30,2014-12-26,5.6516807996631046e-08,0.03796174794394649,0.9602003783071114,6.705999408998523,0.9981621262510578,7.732065957480142e-07,0.0278346093786021,0.9685826663465682,3.4858961638812636,0.9964172757251702,2.827399229693672e-07,0.026163326575134663,0.9504672310765526,12.543359426922452,0.9766305576516873,7.189639343753497e-06,0.1626804514597297,0.7210786914511332,5.913554900207877,0.8837591429108629,0.001692149754639401,0.289537935687963,0.3915370739599277,4.523773763312655,0.6810750096478907,3.8620393382448e-09,0.009998843347631013,0.9698810881320997,11.22678384493136,0.9798799314797307
31,2015-03-11,7.247178315032258e-08,0.044877686573627604,0.9551223078424457,5.866489708522208,0.9999999944160732,8.646815600755221e-07,0.03018715565399763,0.9652475583313,3.6880131554893163,0.9954347139852977,2.7028016157456877e-07,0.03588710480345937,0.9434988087701802,13.580549057272625,0.9793859135736396,7.124330355738666e-06,0.1927831401287353,0.7035412511265194,6.470586353168869,0.8963243912552548,0.001596401065088989,0.28090358114649994,0.430803372203115,4.7747210056570815,0.711706953349615,3.055873859331617e-09,0.027553429982309165,0.9577904820335296,12.832271356164009,0.9853439120158387
32,2015-05-21,5.820369703738309e-08,0.044106304557297346,0.9558936672070267,6.107498124069748,0.9999999717643241,8.456404746824828e-07,0.030940179202552032,0.9652696998342671,3.581405619662033,0.9962098790368191,2.760280640281238e-07,0.03456576297780847,0.9439073725450556,14.287640890948643,0.9784731355228641,6.84805505822107e-06,0.18461688645614854,0.706602214806423,6.428620640237867,0.8912191012625716,0.0014747905324747524,0.26336613080724436,0.4724115342446184,4.686355107024528,0.7357776650518628,2.994626892404168e-09,0.02633560649782883,0.958715331551163,13.14825357080527,0.9850509380489918
33,2015-08-03,6.748444435160198e-08,0.044423238009266626,0.9554767619907334,6.080415506370981,0.9999,8.379220205587198e-07,0.029898386823124325,0.9656780500107737,3.6909766349206663,0.995576436833898,2.1204275704651654e-07,0.03479955040654514,0.9499953733186713,14.96821570048206,0.9847949237252165,7.83586314767551e-06,0.17820065241401778,0.6865743949059683,6.3540568015933445,0.864775047319986,0.0016498265121405427,0.29249274717879176,0.4352966603163156,4.31697399340248,0.7277894074951073,2.1061817257608643e-09,0.029126406235436716,0.9617542817483526,14.440923408659408,0.9908806879837894
34,2015-10-13,6.6587326118435e-08,0.04499013993650995,0.95490986006349,5.957907180036606,0.9998999999999999,1.0035310699387143e-06,0.030292076186776068,0.9631997388780157,3.947246763600947,0.9934918150647918,2.2448655669273816e-07,0.037966929860269574,0.9459483985275001,18.31274822219062,0.9839153283877697,7.722850843859457e-06,0.21301070826027282,0.6752891041432294,6.504430829503828,0.8882998124035022,0.0015919703046075452,0.31830571547858,0.4497845492041982,4.384727558625783,0.7680902646827782,2.3383444607307607e-09,0.031404253311832185,0.9583408903812709,18.48930977536346,0.9897451436931031
35,2015-12-23,5.4153347258353403e-08,0.04038881209624399,0.9596111879037533,5.482567507192802,0.9999999999999973,1.3265686955006193e-06,0.031536284836566696,0.9590242049264254,4.205353017345293,0.990560489762992,2.2286202957050573e-07,0.03277276683701481,0.9519915461647507,15.650219143750604,0.9847643130017655,7.710761361892986e-06,0.22007158225276743,0.6712640746585337,6.996021048518806,0.8913356569113011,0.0013395694089249253,0.2984053593040212,0.5164670943552783,4.716886901848286,0.8148724536592995,2.508742772710936e-09,0.02820035507174217,0.9615109874143325,14.721684247835217,0.9897113424860746
36,2016-03-08,6.222866269762267e-08,0.04152561103500861,0.9579829831729544,5.233621075773532,0.999508594207963,1.2720393819644382e-06,0.029655234628962135,0.961254746930844,4.283120547759261,0.9909099815598061,2.595487851478844e-07,0.033116295918478846,0.9492999546637875,16.162494858306633,0.9824162505822663,5.063259188291468e-06,0.18419595473357359,0.753850178699105,8.398279455265076,0.9380461334326786,0.0009276457962296405,0.21841514883271806,0.6390270590283365,5.756393071667875,0.8574422078610545,3.1696038230212627e-09,0.02812142439147598,0.958804221550608,15.734493762198536,0.986925645942084
37,2016-05-18,7.716974616745901e-08,0.043355599550412634,0.9557909787719506,4.782806287441725,0.9991465783223633,1.2617743845736473e-06,0.0312628843338555,0.9569298947588203,5.381664368972196,0.9881927790926758,1.7423964044555113e-07,0.02378501478520656,0.9618716988255215,36.36964655521527,0.985656713610728,4.746259988468488e-06,0.179725425234148,0.7596171949627376,9.37300772934169,0.9393426201968856,0.0007464005249335147,0.1796186026308644,0.6945031995902006,7.287437308014606,0.874121802221065,2.178539147276788e-09,0.022408926342031114,0.9665733277841524,28.239208128834324,0.9889822541261835
38,2016-07-29,7.506338884758211e-08,0.04114177370704008,0.9587582262929599,4.894375713887167,0.9999,1.2614432337943879e-06,0.029146059328149454,0.9591990015295754,5.294967920068133,0.9883450608577249,1.950764019970102e-07,0.02368065682460459,0.9610623506414582,24.904691508832215,0.9847430074660628,5.9170559394014165e-06,0.21017819389275014,0.7193460190937387,7.1738869947733255,0.9295242129864889,0.0012069249486404423,0.24909649382412316,0.560684783382558,6.908381310005701,0.8097812772066811,4.352640694708785e-09,0.010002753319503831,0.9699973023031124,12.000000628741976,0.9800000556226163
39,2016-10-10,7.248740833081494e-08,0.04594878983562428,0.9539512101643758,4.7598852604008695,0.9999,1.6053658361516221e-06,0.033849371890624265,0.9512405843260983,4.754946210825396,0.9850899562167226,1.7072375314319486e-07,0.026624169851981794,0.9595378526733765,27.983263241803712,0.9861620225253583,4.980954772108214e-06,0.21772625869413575,0.7301633220305714,6.162538361764031,0.9478895807247072,0.0008957991572713918,0.208235791827536,0.65652862974775,6.085025577593851,0.8647644215752859,2.232869815837501e-09,0.02485187597118185,0.9640800060158894,24.442244682536817,0.9889318819870713
40,2016-12-20,1.0022802304632859e-07,0.048447368457891465,0.9515526302222618,5.223826833348475,0.9999999986801532,1.783898198447491e-06,0.03308338110413337,0.9487646021256289,4.889720524125633,0.9818479832297622,2.6529648970058375e-07,0.034422452254622656,0.9454120819458477,14.946545291325293,0.9798345342004704,4.895436681991099e-06,0.21533047985733636,0.7348771983951249,5.843273037414128,0.9502076782524612,0.0012894896254273674,0.22596885567720906,0.5796925614505636,6.277436182608788,0.8056614171277726,2.716916388362275e-09,0.02732827322651501,0.9603069267838994,15.230529549598142,0.9876352000104144
41,2017-03-06,1.1088939780726941e-07,0.04879943736145952,0.9511005626385406,5.352986703310095,0.9999000000000001,1.5492374065626148e-06,0.03395300740627281,0.9504677636297849,4.67365169225334,0.9844207710360577,2.5866415841859565e-07,0.03342227059360465,0.946720305413537,14.50666446116492,0.9801425760071417,4.06284396734583e-06,0.2172466160783289,0.7405103142592602,6.046632010071834,0.957756930337589,0.0010224319569133577,0.21783010310209627,0.62042315463847,6.7443425944719975,0.8382532577405662,2.342360815130831e-09,0.02496844764987779,0.9645309460682715,14.542398199543845,0.9894993937181493
42,2017-05-16,2.1045224597676975e-07,0.04126856599043616,0.9558684298120841,5.28477615470286,0.9971369958025202,1.4556965094705675e-06,0.035856430310865474,0.9503554659682261,4.530593656755793,0.9862118962790916,2.2459456306601434e-07,0.028201247864553983,0.9545943560959714,15.480962186315562,0.9827956039605255,3.418182996581203e-06,0.22033756199229826,0.7494182431199478,5.555459933787088,0.969755805112246,0.0010609275233987045,0.19075807949620163,0.64138374441731,6.043415554032088,0.8321418239135117,2.7763041965947767e-09,0.025015501192823652,0.9622146444763242,15.312567522231463,0.9872301456691479
43,2017-07-27,6.267782659629264e-07,0.037541971611192146,0.9481158679463634,5.300447478614706,0.9856578395575555,1.2867903709631496e-06,0.03651989694645456,0.950040501821082,5.2693651528354986,0.9865603987675365,2.2751561643282637e-07,0.033817511626818064,0.948777260500616,13.90233094249088,0.982594772127434,3.450352077702487e-06,0.2348726205306439,0.7382890432075918,5.300735637319158,0.9731616637382356,0.0012565289193575847,0.21805693330053766,0.5849534855624109,5.714917282540233,0.8030104188629485,3.1801812452513443e-09,0.02854683080669336,0.9568337180823072,14.536640063048152,0.9853805488890006
44,2017-10-06,4.0185192536365794e-07,0.02826037835998617,0.9604256309282425,6.180326981951163,0.9886860092882287,8.424814110143897e-07,0.02718861000175522,0.9616426748997704,6.337038335223198,0.9888312849015256,1.2097670565158068e-07,0.03338828537959441,0.9570305953861562,13.071133290105248,0.9904188807657506,2.8504987666235726e-06,0.22907652406838727,0.758011239098134,4.537556851306828,0.9870877631665212,0.0011906476102156542,0.20167823471021012,0.62125497127587,4.69802876628657,0.8229332059860801,2.8998652675692947e-09,0.03248654296634478,0.953869415870961,15.70836185093586,0.9863559588373058
45,2017-12-18,1.2580922156335073e-07,0.012121301653123825,0.9824855443145882,6.24769364121132,0.9946068459677121,7.347368575629779e-07,0.02419325789541655,0.9639071043283473,7.269532444847867,0.9881003622237639,1.201150496640235e-13,1.9565171867168347e-13,0.9983070057346585,16.753827932373635,0.9983070057348541,1.8207840995338034e-06,0.18850575823214022,0.8053369754348754,4.45377573264722,0.9938427336670156,0.0011153348797356424,0.1685645329956569,0.653231682551392,4.657494279573958,0.8217962155470488,2.0334266666664554e-15,0.004763616541436857,0.993698708875464,18.778286940087057,0.9984623254169008
46,2018-03-02,2.420897294351817e-07,5.6173221034653106e-11,0.9892530411457571,7.393874416773958,0.9892530412019302,5.755445055189203e-07,0.02294026003625489,0.9680043113612674,7.540711014157792,0.9909445713975223,1.0963888142332811e-13,0.0,0.9987961631927901,16.035704234705403,0.9987961631927901,1.9250426974977432e-06,0.19489551577857117,0.8020868464244694,4.309335553709114,0.9969823622030405,0.0011924825694159473,0.17480688244745549,0.6609137453832667,3.9089312534860823,0.8357206278307222,3.7802023804694565e-09,0.010254801392641106,0.9697506490954345,11.062971766904491,0.9800054504880756
